atc_level_01_code,atc_level_02_code,atc_level_03_code,atc_level_04_code,atc_level_05_code,atc_level_01_name,atc_level_02_name,atc_level_03_name,atc_level_04_name,atc_level_05_name
QI,QI01,QI01D,QI01DP,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Live fungal vaccines,NA
QI,QI01,QI01D,QI01DQ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Inactivated fungal vaccines,NA
QI,QI01,QI01D,QI01DR,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,In vivo diagnostic preparations,NA
QI,QI01,QI01D,QI01DS,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Allergens,NA
QI,QI01,QI01D,QI01DU,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Other live vaccines,NA
QI,QI01,QI01D,QI01DV,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Other inactivated vaccines,NA
QI,QI01,QI01D,QI01DX,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,GOOSE,Other immunologicals,NA
QI,QI01,QI01E,QI01EA,QI01EA01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated viral vaccines,pigeon paramyxovirus
QI,QI01,QI01E,QI01EB,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",NA
QI,QI01,QI01E,QI01EC,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated bacterial vaccines and antisera,NA
QI,QI01,QI01E,QI01ED,QI01ED01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live viral vaccines,pigeon pox virus
QI,QI01,QI01E,QI01EE,QI01EE01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live bacterial vaccines,salmonella
QI,QI01,QI01E,QI01EF,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live bacterial and viral vaccines,NA
QI,QI01,QI01E,QI01EG,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live and inactivated bacterial vaccines,NA
QI,QI01,QI01E,QI01EH,QI01EH01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live and inactivated viral vaccines,live pigeon pox virus + inactivated pigeon paramyxovirus
QI,QI01,QI01E,QI01EI,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live viral and inactivated bacterial vaccines,NA
QI,QI01,QI01E,QI01EJ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live and inactivated viral and bacterial vaccines,NA
QI,QI01,QI01E,QI01EK,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated viral and live bacterial vaccines,NA
QI,QI01,QI01E,QI01EL,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated viral and inactivated bacterial vaccines,NA
QI,QI01,QI01E,QI01EM,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,"Antisera, immunoglobulin preparations, and antitoxins",NA
QI,QI01,QI01E,QI01EN,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live parasitic vaccines,NA
QI,QI01,QI01E,QI01EO,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated parasitic vaccines,NA
QI,QI01,QI01E,QI01EP,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Live fungal vaccines,NA
QI,QI01,QI01E,QI01EQ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Inactivated fungal vaccines,NA
QI,QI01,QI01E,QI01ER,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,In vivo diagnostic preparations,NA
QI,QI01,QI01E,QI01ES,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Allergens,NA
QI,QI01,QI01E,QI01EU,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Other live vaccines,NA
QI,QI01,QI01E,QI01EV,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Other inactivated vaccines,NA
QI,QI01,QI01E,QI01EX,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PIGEON,Other immunologicals,NA
QI,QI01,QI01F,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PHEASANT,NA,NA
QI,QI01,QI01G,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,QUAIL,NA,NA
QI,QI01,QI01H,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PARTRIDGE,NA,NA
QI,QI01,QI01I,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,OSTRICH,NA,NA
QI,QI01,QI01K,QI01KA,QI01KA01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated viral vaccines,pachecos virus / herpesvirus
QI,QI01,QI01K,QI01KB,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",NA
QI,QI01,QI01K,QI01KC,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated bacterial vaccines and antisera,NA
QI,QI01,QI01K,QI01KD,QI01KD01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live viral vaccines,canary pox virus
QI,QI01,QI01K,QI01KD,QI01KD02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live viral vaccines,pachecos virus / herpesvirus
QI,QI01,QI01K,QI01KE,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live bacterial vaccines,NA
QI,QI01,QI01K,QI01KF,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live bacterial and viral vaccines,NA
QI,QI01,QI01K,QI01KG,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live and inactivated bacterial vaccines,NA
QI,QI01,QI01K,QI01KH,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live and inactivated viral vaccines,NA
QI,QI01,QI01K,QI01KI,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live viral and inactivated bacterial vaccines,NA
QI,QI01,QI01K,QI01KJ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live and inactivated viral and bacterial vaccines,NA
QI,QI01,QI01K,QI01KK,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated viral and live bacterial vaccines,NA
QI,QI01,QI01K,QI01KL,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated viral and inactivated bacterial vaccines,NA
QI,QI01,QI01K,QI01KM,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,"Antisera, immunoglobulin preparations, and antitoxins",NA
QI,QI01,QI01K,QI01KN,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live parasitic vaccines,NA
QI,QI01,QI01K,QI01KO,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated parasitic vaccines,NA
QI,QI01,QI01K,QI01KP,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Live fungal vaccines,NA
QI,QI01,QI01K,QI01KQ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Inactivated fungal vaccines,NA
QI,QI01,QI01K,QI01KR,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,In vivo diagnostic preparations,NA
QI,QI01,QI01K,QI01KS,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Allergens,NA
QI,QI01,QI01K,QI01KU,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Other live vaccines,NA
QI,QI01,QI01K,QI01KV,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Other inactivated vaccines,NA
QI,QI01,QI01K,QI01KX,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,PET BIRDS,Other immunologicals,NA
QI,QI01,QI01X,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR AVES,"AVES, OTHERS",NA,NA
QI,QI02,QI02A,QI02AA,QI02AA01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine viral diarrhea (BVD)
QI,QI02,QI02A,QI02AA,QI02AA02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine respiratory syncytial virus (BRSV)
QI,QI02,QI02A,QI02AA,QI02AA03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine rhinotracheitis virus (IBR)
QI,QI02,QI02A,QI02AA,QI02AA04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,foot and mouth disease virus
QI,QI02,QI02A,QI02AA,QI02AA05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus
QI,QI02,QI02A,QI02AA,QI02AA06,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus + bovine rhinotracheitis virus
QI,QI02,QI02A,QI02AA,QI02AA07,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bovine parainfluenza virus + bovine adenovirus + bovine reovirus + bovine respiratory syncytial virus
QI,QI02,QI02A,QI02AA,QI02AA08,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral vaccines,bluetongue virus
QI,QI02,QI02A,QI02AB,QI02AB01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium
QI,QI02,QI02A,QI02AB,QI02AB02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",mycobacterium
QI,QI02,QI02A,QI02AB,QI02AB03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",leptospira
QI,QI02,QI02A,QI02AB,QI02AB04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella
QI,QI02,QI02A,QI02AB,QI02AB05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",salmonella
QI,QI02,QI02A,QI02AB,QI02AB06,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia
QI,QI02,QI02A,QI02AB,QI02AB07,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",coxiella + chlamydia
QI,QI02,QI02A,QI02AB,QI02AB08,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella + pasteurella + streptococcus
QI,QI02,QI02A,QI02AB,QI02AB09,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella
QI,QI02,QI02A,QI02AB,QI02AB10,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + salmonella + pasteurella
QI,QI02,QI02A,QI02AB,QI02AB11,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium + pasteurella
QI,QI02,QI02A,QI02AB,QI02AB12,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",clostridium + salmonella
QI,QI02,QI02A,QI02AB,QI02AB13,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + streptococcus
QI,QI02,QI02A,QI02AB,QI02AB14,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",pasteurella + streptococcus + corynebacterium
QI,QI02,QI02A,QI02AB,QI02AB15,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",chlamydia
QI,QI02,QI02A,QI02AB,QI02AB16,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",streptococcus + staphylococcus + pseudomona + corynebacterium
QI,QI02,QI02A,QI02AB,QI02AB17,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",escherichia + staphylococcus
QI,QI02,QI02A,QI02AB,QI02AB18,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",streptococcus
QI,QI02,QI02A,QI02AC,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated bacterial vaccines and antisera,NA
QI,QI02,QI02A,QI02AD,QI02AD01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rhinotracheitis virus (IBR)
QI,QI02,QI02A,QI02AD,QI02AD02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine viral diarrhea (BVD)
QI,QI02,QI02A,QI02AD,QI02AD03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine viral diarrhea + bovine respiratory syncytial virus
QI,QI02,QI02A,QI02AD,QI02AD04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine respiratory syncytial virus (BRSV)
QI,QI02,QI02A,QI02AD,QI02AD05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine parainfluenza virus
QI,QI02,QI02A,QI02AD,QI02AD06,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rhinotracheitis virus + bovine parainfluenza virus
QI,QI02,QI02A,QI02AD,QI02AD07,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine respiratory syncytial virus + bovine parainfluenza virus
QI,QI02,QI02A,QI02AD,QI02AD08,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rotavirus + bovine coronavirus
QI,QI02,QI02A,QI02AD,QI02AD09,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine rotavirus
QI,QI02,QI02A,QI02AD,QI02AD10,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral vaccines,bovine coronavirus
QI,QI02,QI02A,QI02AE,QI02AE01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,mycobacterium
QI,QI02,QI02A,QI02AE,QI02AE02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,salmonella
QI,QI02,QI02A,QI02AE,QI02AE03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,escherichia
QI,QI02,QI02A,QI02AE,QI02AE04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,bacillus anthracis
QI,QI02,QI02A,QI02AE,QI02AE05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial vaccines,mycoplasma
QI,QI02,QI02A,QI02AF,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live bacterial and viral vaccines,NA
QI,QI02,QI02A,QI02AG,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live and inactivated bacterial vaccines,NA
QI,QI02,QI02A,QI02AH,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live and inactivated viral vaccines,NA
QI,QI02,QI02A,QI02AI,QI02AI01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live viral and inactivated bacterial vaccines,live bovine rotavirus + live bovine coronavirus + inactivated escherichia
QI,QI02,QI02A,QI02AJ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live and inactivated viral and bacterial vaccines,NA
QI,QI02,QI02A,QI02AK,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and live bacterial vaccines,NA
QI,QI02,QI02A,QI02AL,QI02AL01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + escherichia
QI,QI02,QI02A,QI02AL,QI02AL02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + parvovirus + escherichia
QI,QI02,QI02A,QI02AL,QI02AL03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + escherichia
QI,QI02,QI02A,QI02AL,QI02AL04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine parainfluenza virus + bovine respiratory syncytial virus + pasteurella
QI,QI02,QI02A,QI02AL,QI02AL05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated viral and inactivated bacterial vaccines,bovine rotavirus + bovine coronavirus + clostridium + escherichia
QI,QI02,QI02A,QI02AM,QI02AM01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",escherichia antiserum
QI,QI02,QI02A,QI02AM,QI02AM02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",salmonella antiserum
QI,QI02,QI02A,QI02AM,QI02AM03,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",pasteurella antiserum + salmonella antiserum + streptococcus antiserum + escherichia antiserum
QI,QI02,QI02A,QI02AM,QI02AM04,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",escherichia antiserum + pneumococci antiserum
QI,QI02,QI02A,QI02AM,QI02AM05,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",bovine rotavirus antiserum + bovine coronavirus antiserum + escherichia antiserum
QI,QI02,QI02A,QI02AM,QI02AM06,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",salmonella antiserum + pasteurella antiserum + escherichia antiserum
QI,QI02,QI02A,QI02AM,QI02AM07,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",salmonella antiserum + escherichia antiserum
QI,QI02,QI02A,QI02AM,QI02AM08,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,"Antisera, immunoglobulin preparations, and antitoxins",pasteurella antiserum
QI,QI02,QI02A,QI02AN,QI02AN01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live parasitic vaccines,dictyocaulus
QI,QI02,QI02A,QI02AO,QI02AO01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated parasitic vaccines,dictyocaulus
QI,QI02,QI02A,QI02AO,QI02AO02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated parasitic vaccines,cryptosporidium
QI,QI02,QI02A,QI02AP,QI02AP01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Live fungal vaccines,trichophyton
QI,QI02,QI02A,QI02AQ,QI02AQ01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Inactivated fungal vaccines,trichophyton
QI,QI02,QI02A,QI02AR,QI02AR01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,In vivo diagnostic preparations,bovine tuberculin PPD
QI,QI02,QI02A,QI02AR,QI02AR02,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,In vivo diagnostic preparations,avian tuberculin PPD
QI,QI02,QI02A,QI02AS,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Allergens,NA
QI,QI02,QI02A,QI02AT,QI02AT01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Colostrum preparations and substitutes,escherichia
QI,QI02,QI02A,QI02AU,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Other live vaccines,NA
QI,QI02,QI02A,QI02AV,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Other inactivated vaccines,NA
QI,QI02,QI02A,QI02AX,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,CATTLE,Other immunologicals,NA
QI,QI02,QI02B,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,BUFFALO,NA,NA
QI,QI02,QI02X,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR BOVIDAE,"BOVIDAE, OTHERS",NA,NA
QI,QI03,QI03A,QI03AA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated viral vaccines,NA
QI,QI03,QI03A,QI03AB,QI03AB01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,"Inactivated bacterial vaccines (including mycoplasma, toxoid and chlamydia)",mycobacterium
QI,QI03,QI03A,QI03AC,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated bacterial vaccines and antisera,NA
QI,QI03,QI03A,QI03AD,QI03AD01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live viral vaccines,peste de petits ruminants (PPR)
QI,QI03,QI03A,QI03AE,QI03AE01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live bacterial vaccines,mycobacterium
QI,QI03,QI03A,QI03AF,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live bacterial and viral,NA
QI,QI03,QI03A,QI03AG,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live and inactivated bacterial vaccines,NA
QI,QI03,QI03A,QI03AH,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live and inactivated viral vaccines,NA
QI,QI03,QI03A,QI03AI,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live viral and inactivated bacterial vaccines,NA
QI,QI03,QI03A,QI03AJ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live and inactivated viral and bacterial vaccines,NA
QI,QI03,QI03A,QI03AK,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated viral and live bacterial vaccines,NA
QI,QI03,QI03A,QI03AL,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated viral and inactivated bacterial vaccines,NA
QI,QI03,QI03A,QI03AM,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,"Antisera, immunoglobulin preparations, and antitoxins",NA
QI,QI03,QI03A,QI03AN,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live parasitic vaccines,NA
QI,QI03,QI03A,QI03AO,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated parasitic vaccines,NA
QI,QI03,QI03A,QI03AP,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Live fungal vaccines,NA
QI,QI03,QI03A,QI03AQ,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Inactivated fungal vaccines,NA
QI,QI03,QI03A,QI03AR,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,In vivo diagnostic preparations,NA
QI,QI03,QI03A,QI03AS,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Allergens,NA
QI,QI03,QI03A,QI03AT,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Colostrum preparations and substitutes,NA
QI,QI03,QI03A,QI03AU,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Other live vaccines,NA
QI,QI03,QI03A,QI03AV,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Other inactivated vaccines,NA
QI,QI03,QI03A,QI03AX,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,GOAT,Other immunologicals,NA
QI,QI03,QI03X,NA,NA,IMMUNOLOGICALS,IMMUNOLOGICALS FOR CAPRIDAE,"CAPRIDAE, OTHERS",NA,NA
QI,QI04,QI04A,QI04AA,QI04AA01,IMMUNOLOGICALS,IMMUNOLOGICALS FOR OVIDAE,SHEEP,Inactivated viral vaccines,louping ill virus
