atc_level_01_code,atc_level_02_code,atc_level_03_code,atc_level_04_code,atc_level_05_code,atc_level_01_name,atc_level_02_name,atc_level_03_name,atc_level_04_name,atc_level_05_name
QP,QP52,QP52A,QP52AG,QP52AG09,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,"Phenol derivatives, incl. salicylanilides",closantel
QP,QP52,QP52A,QP52AH,QP52AH01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Piperazine and derivatives,piperazine
QP,QP52,QP52A,QP52AH,QP52AH02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Piperazine and derivatives,diethylcarbamazine
QP,QP52,QP52A,QP52AX,QP52AX01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,nitroscanate
QP,QP52,QP52A,QP52AX,QP52AX02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,bunamidine hydrochloride
QP,QP52,QP52A,QP52AX,QP52AX03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,phenotiazine
QP,QP52,QP52A,QP52AX,QP52AX04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,dibutyltindilaurate
QP,QP52,QP52A,QP52AX,QP52AX05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,destomycin A
QP,QP52,QP52A,QP52AX,QP52AX06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,halodone
QP,QP52,QP52A,QP52AX,QP52AX07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,butylchloride
QP,QP52,QP52A,QP52AX,QP52AX08,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,thiacetarsamid
QP,QP52,QP52A,QP52AX,QP52AX09,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,monepantel
QP,QP52,QP52A,QP52AX,QP52AX60,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,ANTHELMINTICS,Other anthelmintic agents,emodepside and toltrazuril
QP,QP52,QP52B,NA,NA,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,"AGENTS AGAINST TREMATODOSIS, OPTIONAL CLASSIFICATION",NA,NA
QP,QP52,QP52C,NA,NA,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,"AGENTS AGAINST NEMATODOSIS, OPTIONAL CLASSIFICATION",NA,NA
QP,QP52,QP52D,NA,NA,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,"AGENTS AGAINST CESTODOSIS, OPTIONAL CLASSIFICATION",NA,NA
QP,QP52,QP52X,NA,NA,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ANTHELMINTICS,"OTHER ANTHELMINTIC AGENTS, OPTIONAL CLASSIFICATION",NA,NA
QP,QP53,QP53A,QP53AA,QP53AA01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Sulfur-containing products,mesulfen
QP,QP53,QP53A,QP53AA,QP53AA02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Sulfur-containing products,cymiazol
QP,QP53,QP53A,QP53AB,QP53AB01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,clofenotane
QP,QP53,QP53A,QP53AB,QP53AB02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,lindane
QP,QP53,QP53A,QP53AB,QP53AB03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,bromociclen
QP,QP53,QP53A,QP53AB,QP53AB04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,tosylchloramide
QP,QP53,QP53A,QP53AB,QP53AB51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,"clofenotane, combinations"
QP,QP53,QP53A,QP53AB,QP53AB52,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Chlorine-containing products,"lindane, combinations"
QP,QP53,QP53A,QP53AC,QP53AC01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,pyrethrum
QP,QP53,QP53A,QP53AC,QP53AC02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,bioallethrin
QP,QP53,QP53A,QP53AC,QP53AC03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,phenothrin
QP,QP53,QP53A,QP53AC,QP53AC04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,permethrin
QP,QP53,QP53A,QP53AC,QP53AC05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,flumethrin
QP,QP53,QP53A,QP53AC,QP53AC06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,cyhalothrin
QP,QP53,QP53A,QP53AC,QP53AC07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,flucythrinate
QP,QP53,QP53A,QP53AC,QP53AC08,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,cypermethrin
QP,QP53,QP53A,QP53AC,QP53AC10,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,fluvalinate
QP,QP53,QP53A,QP53AC,QP53AC11,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,deltamethrin
QP,QP53,QP53A,QP53AC,QP53AC12,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,cyfluthrin
QP,QP53,QP53A,QP53AC,QP53AC13,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,tetramethrin
QP,QP53,QP53A,QP53AC,QP53AC14,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,fenvalerate
QP,QP53,QP53A,QP53AC,QP53AC15,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,acrinathrin
QP,QP53,QP53A,QP53AC,QP53AC30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,combinations of pyrethrines
QP,QP53,QP53A,QP53AC,QP53AC51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,"pyrethrum, combinations"
QP,QP53,QP53A,QP53AC,QP53AC54,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,"permethrin, combinations"
QP,QP53,QP53A,QP53AC,QP53AC55,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Pyrethrins and pyrethroids,"flumethrin, combinations"
QP,QP53,QP53A,QP53AD,QP53AD01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Amidines,amitraz
QP,QP53,QP53A,QP53AD,QP53AD51,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Amidines,"amitraz, combinations"
QP,QP53,QP53A,QP53AE,QP53AE01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Carbamates,carbaril
QP,QP53,QP53A,QP53AE,QP53AE02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Carbamates,propoxur
QP,QP53,QP53A,QP53AE,QP53AE03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Carbamates,bendiocarb
QP,QP53,QP53A,QP53AF,QP53AF01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,phoxime
QP,QP53,QP53A,QP53AF,QP53AF02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,metrifonate
QP,QP53,QP53A,QP53AF,QP53AF03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,dimpylate
QP,QP53,QP53A,QP53AF,QP53AF04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,dichlorvos
QP,QP53,QP53A,QP53AF,QP53AF05,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,heptenofos
QP,QP53,QP53A,QP53AF,QP53AF06,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,phosmet
QP,QP53,QP53A,QP53AF,QP53AF07,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,fention
QP,QP53,QP53A,QP53AF,QP53AF08,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,coumafos
QP,QP53,QP53A,QP53AF,QP53AF09,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,propetamphos
QP,QP53,QP53A,QP53AF,QP53AF10,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,cythioate
QP,QP53,QP53A,QP53AF,QP53AF11,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,bromophos
QP,QP53,QP53A,QP53AF,QP53AF12,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,malathion
QP,QP53,QP53A,QP53AF,QP53AF13,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,quintiophos
QP,QP53,QP53A,QP53AF,QP53AF14,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,tetrachlorvinphos
QP,QP53,QP53A,QP53AF,QP53AF16,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,bromfenvinphos
QP,QP53,QP53A,QP53AF,QP53AF17,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,azamethiphos
QP,QP53,QP53A,QP53AF,QP53AF54,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organophosphorous compounds,"dichlorvos, combinations"
QP,QP53,QP53A,QP53AG,QP53AG01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organic acids,formic acid
QP,QP53,QP53A,QP53AG,QP53AG02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organic acids,lactic acid
QP,QP53,QP53A,QP53AG,QP53AG03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organic acids,oxalic acid
QP,QP53,QP53A,QP53AG,QP53AG30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Organic acids,combinations
QP,QP53,QP53A,QP53AX,QP53AX02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,fenvalerate
QP,QP53,QP53A,QP53AX,QP53AX03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,quassia
QP,QP53,QP53A,QP53AX,QP53AX04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,crotamiton
QP,QP53,QP53A,QP53AX,QP53AX11,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,benzylbenzoate
QP,QP53,QP53A,QP53AX,QP53AX13,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,nicotine
QP,QP53,QP53A,QP53AX,QP53AX14,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,bromoprofylat
QP,QP53,QP53A,QP53AX,QP53AX15,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,fipronil
QP,QP53,QP53A,QP53AX,QP53AX16,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,malachite green
QP,QP53,QP53A,QP53AX,QP53AX17,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,imidacloprid
QP,QP53,QP53A,QP53AX,QP53AX18,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,calcium oxide
QP,QP53,QP53A,QP53AX,QP53AX19,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,formaldehyde
QP,QP53,QP53A,QP53AX,QP53AX22,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,thymol
QP,QP53,QP53A,QP53AX,QP53AX23,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,pyriproxyfen
QP,QP53,QP53A,QP53AX,QP53AX24,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,dicyclanil
QP,QP53,QP53A,QP53AX,QP53AX25,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,metaflumizone
QP,QP53,QP53A,QP53AX,QP53AX26,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,pyriprole
QP,QP53,QP53A,QP53AX,QP53AX27,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,indoxacarb
QP,QP53,QP53A,QP53AX,QP53AX28,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,methoprene
QP,QP53,QP53A,QP53AX,QP53AX29,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,hexaflumuron
QP,QP53,QP53A,QP53AX,QP53AX30,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,combinations of other ectoparasiticides for topical use
QP,QP53,QP53A,QP53AX,QP53AX31,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,spinetoram
QP,QP53,QP53A,QP53AX,QP53AX65,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,"fipronil, combinations"
QP,QP53,QP53A,QP53AX,QP53AX73,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,"pyriproxyfen, combinations"
QP,QP53,QP53A,QP53AX,QP53AX78,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES FOR TOPICAL USE, INCL. INSECTICIDES",Other ectoparasiticides for topical use,"methoprene, combinations"
QP,QP53,QP53B,QP53BB,QP53BB01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS",ECTOPARASITICIDES FOR SYSTEMIC USE,Organophosphorous compounds,cythioate
QP,QP53,QP53B,QP53BB,QP53BB02,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS",ECTOPARASITICIDES FOR SYSTEMIC USE,Organophosphorous compounds,fenthion
QP,QP53,QP53B,QP53BB,QP53BB03,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS",ECTOPARASITICIDES FOR SYSTEMIC USE,Organophosphorous compounds,phosmet
QP,QP53,QP53B,QP53BB,QP53BB04,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS",ECTOPARASITICIDES FOR SYSTEMIC USE,Organophosphorous compounds,stirofos
QP,QP53,QP53B,QP53BC,QP53BC01,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ECTOPARASITICIDES, INSECTICIDES AND REPELLENTS",ECTOPARASITICIDES FOR SYSTEMIC USE,Chitin synthesis inhibitors,lufenuron
