atc_level_01_code,atc_level_02_code,atc_level_03_code,atc_level_04_code,atc_level_05_code,atc_level_01_name,atc_level_02_name,atc_level_03_name,atc_level_04_name,atc_level_05_name
QB,QB05,QB05C,QB05CB,QB05CB02,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Salt solutions,sodium citrate
QB,QB05,QB05C,QB05CB,QB05CB03,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Salt solutions,magnesium citrate
QB,QB05,QB05C,QB05CB,QB05CB04,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Salt solutions,sodium bicarbonate
QB,QB05,QB05C,QB05CB,QB05CB10,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Salt solutions,combinations
QB,QB05,QB05C,QB05CX,QB05CX01,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Other irrigating solutions,glucose
QB,QB05,QB05C,QB05CX,QB05CX02,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Other irrigating solutions,sorbitol
QB,QB05,QB05C,QB05CX,QB05CX03,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Other irrigating solutions,glycine
QB,QB05,QB05C,QB05CX,QB05CX04,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Other irrigating solutions,mannitol
QB,QB05,QB05C,QB05CX,QB05CX10,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,IRRIGATING SOLUTIONS,Other irrigating solutions,combinations
QB,QB05,QB05D,QB05DA,NA,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,PERITONEAL DIALYTICS,Isotonic solutions,NA
QB,QB05,QB05D,QB05DB,NA,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,PERITONEAL DIALYTICS,Hypertonic solutions,NA
QB,QB05,QB05X,QB05XA,QB05XA01,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,potassium chloride
QB,QB05,QB05X,QB05XA,QB05XA02,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium bicarbonate
QB,QB05,QB05X,QB05XA,QB05XA03,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium chloride
QB,QB05,QB05X,QB05XA,QB05XA04,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,ammonium chloride
QB,QB05,QB05X,QB05XA,QB05XA05,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,magnesium sulfate
QB,QB05,QB05X,QB05XA,QB05XA06,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,potassium phosphate incl. combinations with other potassium salts
QB,QB05,QB05X,QB05XA,QB05XA07,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,calcium chloride
QB,QB05,QB05X,QB05XA,QB05XA08,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium acetate
QB,QB05,QB05X,QB05XA,QB05XA09,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium phosphate
QB,QB05,QB05X,QB05XA,QB05XA10,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,magnesium phosphate
QB,QB05,QB05X,QB05XA,QB05XA11,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,magnesium chloride
QB,QB05,QB05X,QB05XA,QB05XA12,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,zinc chloride
QB,QB05,QB05X,QB05XA,QB05XA13,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,hydrochloric acid
QB,QB05,QB05X,QB05XA,QB05XA14,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium glycerophosphate
QB,QB05,QB05X,QB05XA,QB05XA15,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,potassium lactate
QB,QB05,QB05X,QB05XA,QB05XA16,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,cardioplegia solutions
QB,QB05,QB05X,QB05XA,QB05XA17,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,potassium acetate
QB,QB05,QB05X,QB05XA,QB05XA18,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,zinc sulfate
QB,QB05,QB05X,QB05XA,QB05XA19,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,calcium gluconate
QB,QB05,QB05X,QB05XA,QB05XA20,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,sodium selenite
QB,QB05,QB05X,QB05XA,QB05XA30,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,combinations of electrolytes
QB,QB05,QB05X,QB05XA,QB05XA31,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions,electrolytes in combination with other drugs
QB,QB05,QB05X,QB05XB,QB05XB01,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Amino acids,arginine hydrochloride
QB,QB05,QB05X,QB05XB,QB05XB02,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Amino acids,alanyl glutamine
QB,QB05,QB05X,QB05XB,QB05XB03,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Amino acids,lysine
QB,QB05,QB05X,QB05XC,NA,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Vitamins,NA
QB,QB05,QB05X,QB05XX,QB05XX02,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Other i.v. solution additives,trometamol
QB,QB05,QB05Z,QB05ZA,NA,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,HEMODIALYTICS AND HEMOFILTRATES,"Hemodialytics, concentrates",NA
QB,QB05,QB05Z,QB05ZB,NA,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,HEMODIALYTICS AND HEMOFILTRATES,Hemofiltrates,NA
QB,QB06,QB06A,QB06AA,QB06AA02,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,fibrinolysin and desoxyribonuclease
QB,QB06,QB06A,QB06AA,QB06AA03,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,hyaluronidase
QB,QB06,QB06A,QB06AA,QB06AA04,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,chymotrypsin
QB,QB06,QB06A,QB06AA,QB06AA07,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,trypsin
QB,QB06,QB06A,QB06AA,QB06AA10,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,desoxyribonuclease
QB,QB06,QB06A,QB06AA,QB06AA55,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Enzymes,"streptokinase, combinations"
QB,QB06,QB06A,QB06AB,QB06AB01,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Heme products,hemin
QB,QB06,QB06A,QB06AC,QB06AC01,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,"c1-inhibitor, plasma derived"
QB,QB06,QB06A,QB06AC,QB06AC02,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,icatibant
QB,QB06,QB06A,QB06AC,QB06AC03,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,ecallantide
QB,QB06,QB06A,QB06AC,QB06AC04,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,conestat alfa
QB,QB06,QB06A,QB06AC,QB06AC05,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,lanadelumab
QB,QB06,QB06A,QB06AC,QB06AC06,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Drugs used in hereditary angioedema,berotralstat
QB,QB06,QB06A,QB06AX,QB06AX01,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,crizanlizumab
QB,QB06,QB06A,QB06AX,QB06AX02,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,betibeglogene autotemcel
QB,QB06,QB06A,QB06AX,QB06AX03,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,voxelotor
QB,QB06,QB06A,QB06AX,QB06AX04,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,mitapivat
QB,QB06,QB06A,QB06AX,QB06AX05,BLOOD AND BLOOD FORMING ORGANS,OTHER HEMATOLOGICAL AGENTS,OTHER HEMATOLOGICAL AGENTS,Other hematological agents,exagamglogene autotemcel
QC,QC01,QC01A,QC01AA,QC01AA01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,acetyldigitoxin
QC,QC01,QC01A,QC01AA,QC01AA02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,acetyldigoxin
QC,QC01,QC01A,QC01AA,QC01AA03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,digitalis leaves
QC,QC01,QC01A,QC01AA,QC01AA04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,digitoxin
QC,QC01,QC01A,QC01AA,QC01AA05,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,digoxin
QC,QC01,QC01A,QC01AA,QC01AA06,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,lanatoside C
QC,QC01,QC01A,QC01AA,QC01AA07,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,deslanoside
QC,QC01,QC01A,QC01AA,QC01AA08,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,metildigoxin
QC,QC01,QC01A,QC01AA,QC01AA09,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,gitoformate
QC,QC01,QC01A,QC01AA,QC01AA52,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Digitalis glycosides,"acetyldigoxin, combinations"
QC,QC01,QC01A,QC01AB,QC01AB01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Scilla glycosides,proscillaridin
QC,QC01,QC01A,QC01AB,QC01AB51,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Scilla glycosides,"proscillaridin, combinations"
QC,QC01,QC01A,QC01AC,QC01AC01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Strophanthus glycosides,g-strophanthin
QC,QC01,QC01A,QC01AC,QC01AC03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Strophanthus glycosides,cymarin
QC,QC01,QC01A,QC01AX,QC01AX02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC GLYCOSIDES,Other cardiac glycosides,peruvoside
QC,QC01,QC01B,QC01BA,QC01BA01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",quinidine
QC,QC01,QC01B,QC01BA,QC01BA02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",procainamide
QC,QC01,QC01B,QC01BA,QC01BA03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",disopyramide
QC,QC01,QC01B,QC01BA,QC01BA04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",sparteine
QC,QC01,QC01B,QC01BA,QC01BA05,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",ajmaline
QC,QC01,QC01B,QC01BA,QC01BA08,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",prajmaline
QC,QC01,QC01B,QC01BA,QC01BA12,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",lorajmine
QC,QC01,QC01B,QC01BA,QC01BA13,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia",hydroquinidine
QC,QC01,QC01B,QC01BA,QC01BA51,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia","quinidine, combinations excl. psycholeptics"
QC,QC01,QC01B,QC01BA,QC01BA71,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia","quinidine, combinations with psycholeptics"
QC,QC01,QC01B,QC01BB,QC01BB01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ib",lidocaine
QC,QC01,QC01B,QC01BB,QC01BB02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ib",mexiletine
QC,QC01,QC01B,QC01BB,QC01BB03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ib",tocainide
QC,QC01,QC01B,QC01BB,QC01BB04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ib",aprindine
QC,QC01,QC01B,QC01BC,QC01BC03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic",propafenone
QC,QC01,QC01B,QC01BC,QC01BC04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic",flecainide
QC,QC01,QC01B,QC01BC,QC01BC07,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic",lorcainide
QC,QC01,QC01B,QC01BC,QC01BC08,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic",encainide
QC,QC01,QC01B,QC01BC,QC01BC09,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic",ethacizine
QC,QC01,QC01B,QC01BD,QC01BD01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",amiodarone
QC,QC01,QC01B,QC01BD,QC01BD02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",bretylium tosilate
QC,QC01,QC01B,QC01BD,QC01BD03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",bunaftine
QC,QC01,QC01B,QC01BD,QC01BD04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",dofetilide
QC,QC01,QC01B,QC01BD,QC01BD05,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",ibutilide
QC,QC01,QC01B,QC01BD,QC01BD07,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Antiarrhythmics, class III",dronedarone
QC,QC01,QC01B,QC01BG,QC01BG01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Other antiarrhythmics, class I and III",moracizine
QC,QC01,QC01B,QC01BG,QC01BG07,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Other antiarrhythmics, class I and III",cibenzoline
QC,QC01,QC01B,QC01BG,QC01BG11,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRYTHMICS, CLASS I AND III","Other antiarrhythmics, class I and III",vernakalant
QC,QC01,QC01C,QC01CA,QC01CA01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,etilefrine
QC,QC01,QC01C,QC01CA,QC01CA02,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,isoprenaline
QC,QC01,QC01C,QC01CA,QC01CA03,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,norepinephrine
QC,QC01,QC01C,QC01CA,QC01CA04,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,dopamine
QC,QC01,QC01C,QC01CA,QC01CA05,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,norfenefrine
QC,QC01,QC01C,QC01CA,QC01CA06,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,phenylephrine
QC,QC01,QC01C,QC01CA,QC01CA07,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,dobutamine
QC,QC01,QC01C,QC01CA,QC01CA08,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,oxedrine
QC,QC01,QC01C,QC01CA,QC01CA09,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,metaraminol
QC,QC01,QC01C,QC01CA,QC01CA10,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,methoxamine
QC,QC01,QC01C,QC01CA,QC01CA11,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,mephentermine
QC,QC01,QC01C,QC01CA,QC01CA12,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,dimetofrine
QC,QC01,QC01C,QC01CA,QC01CA13,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,prenalterol
QC,QC01,QC01C,QC01CA,QC01CA14,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,dopexamine
QC,QC01,QC01C,QC01CA,QC01CA15,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,gepefrine
QC,QC01,QC01C,QC01CA,QC01CA16,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,ibopamine
QC,QC01,QC01C,QC01CA,QC01CA17,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,midodrine
QC,QC01,QC01C,QC01CA,QC01CA18,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,octopamine
QC,QC01,QC01C,QC01CA,QC01CA19,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,fenoldopam
QC,QC01,QC01C,QC01CA,QC01CA21,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,cafedrine
QC,QC01,QC01C,QC01CA,QC01CA22,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,arbutamine
QC,QC01,QC01C,QC01CA,QC01CA23,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,theodrenaline
QC,QC01,QC01C,QC01CA,QC01CA24,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,epinephrine
QC,QC01,QC01C,QC01CA,QC01CA25,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,amezinium metilsulfate
QC,QC01,QC01C,QC01CA,QC01CA26,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,ephedrine
QC,QC01,QC01C,QC01CA,QC01CA27,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,droxidopa
QC,QC01,QC01C,QC01CA,QC01CA28,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,centhaquine
QC,QC01,QC01C,QC01CA,QC01CA30,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,combinations
QC,QC01,QC01C,QC01CA,QC01CA51,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,"etilefrine, combinations"
QC,QC01,QC01C,QC01CE,QC01CE01,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Phosphodiesterase inhibitors,amrinone
